"Author","Year","Art_ID","Experimental_Unit","Group","Species","Strain","Sex","Age_wks","Duration_wks","Method","Diet_P","Diet_C","Diet_F","Diet_Iso","Diet_Leu","Diet_Val","Diet_BCAA","Diet_kJ_g","Trait","Time_fasted","Change_Adjusted","n","Mean","SD","unique_ID"
"Young",1968,95,"95_1","95_1_23","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,1.435365359,1.902693616,1.435365359,4.773424334,17.47,"energy_intake",16.5,NA,6,212.1357142358,NA,"95_1"
"Young",1968,95,"95_1","95_1_24","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,1.435365359,1.902693616,1.435365359,4.773424334,17.47,"energy_intake",16.5,NA,6,215.8792857642,NA,"95_1"
"Morens",2005,96,"96_1","96_1_1","R","Wistar_rat","M",NA,2,"ad_lib",20.4,19.4,60.2,1.07304,1.61772,1.24236,3.93312,16.8,"energy_intake",0,NA,12,314.16,1.989974874,"96_1"
"Morens",2005,96,"96_1","96_1_2","R","Wistar_rat","M",NA,2,"ad_lib",23,63,14,1.2098,1.8239,1.4007,4.4344,16.8,"energy_intake",0,NA,12,339.36,0.994987437,"96_1"
"Morens",2005,96,"96_1","96_1_3","R","Wistar_rat","M",NA,2,"ad_lib",34.7,5.1,60.2,1.82522,2.75171,2.11323,6.69016,16.8,"energy_intake",0,NA,12,428.4,3.31662479,"96_1"
"Cummings",2018,99,"99_1","99_1_1","M","C57Bl6_mouse","M",18,10,"ad_lib",15.2,42.7,42.1,0.787,1.187,0.911,2.885,18.828,"energy_intake",0,NA,6,5.817852,0.026832816,"99_1"
"Cummings",2018,99,"99_1","99_1_2","M","C57Bl6_mouse","M",18,10,"ad_lib",18.3,39.8,41.9,1.51,2.455,1.784,5.749,19.246,"energy_intake",0,NA,6,6.120228,0.026832816,"99_1"
"Cummings",2018,99,"99_2","99_2_1","M","C57Bl6_mouse","M",18,12,"ad_lib",20.2,39,40.9,0.215220107,0.700736332,0.23174291,1.147699349,19.246,"energy_intake",0,NA,8,7.736892,0.119058809,"99_2"
"Cummings",2018,99,"99_2","99_2_2","M","C57Bl6_mouse","M",18,12,"ad_lib",21.4,37.8,40.8,1.319601843,4.297164975,1.421109677,7.037876495,19.246,"energy_intake",0,NA,8,3.291066,0.089955545,"99_2"
"Campos-Ferraz",2011,101,"101_1","101_1_1","R","Wistar_rat","M",3,6,"ad_lib",18.29,65.91,15.8,0.87,1.58,1.02,3.47,16.21,"energy_intake",0,NA,8,285.6047619202,1.476190476,"101_1"
"Campos-Ferraz",2011,101,"101_1","101_1_2","R","Wistar_rat","M",3,6,"ad_lib",19.68,64.78,15.53,1.28,2.32,1.51,5.11,16.49,"energy_intake",0,NA,8,270.514523731,0.69047619,"101_1"
