"Author","Year","Art_ID","Experimental_Unit","Group","Species","Strain","Sex","Age_wks","Duration_wks","Method","Diet_P","Diet_C","Diet_F","Diet_Iso","Diet_Leu","Diet_Val","Diet_BCAA","Diet_kJ_g","Trait","Time_fasted","Change_Adjusted","n","Mean","SD","unique_ID"
"Mastsuzaki",2005,41,"41_1","41_1_1","R","Fischer_rat","M",6,2,"ad_lib",17.8,65.8,16.4,0.84,1.52,1.11,3.47,16.3,"weight",0,1,6,242.2,42.3716886611804,"41_1"
"Mastsuzaki",2005,41,"41_1","41_1_2","R","Fischer_rat","M",6,2,"ad_lib",19.4,64.3,16.3,0.83,3,1.1,4.93,16.3,"weight",0,1,6,244.2,42.3457199726253,"41_1"
"Mastsuzaki",2005,41,"41_1","41_1_3","R","Fischer_rat","M",6,2,"ad_lib",21.9,62.5,15.6,0.8,6.4,1.1,8.3,16.3,"weight",0,1,6,241.4,42.0866962352713,"41_1"
"Mastsuzaki",2005,41,"41_1","41_1_4","R","Fischer_rat","M",6,2,"ad_lib",25.6,59.6,14.8,0.75,10.8,1,12.55,16.3,"weight",0,1,6,240.9,42.7,"41_1"
"Mastsuzaki",2005,41,"41_1","41_1_5","R","Fischer_rat","M",6,2,"ad_lib",28.9,56.9,14.2,0.72,14.87,0.96,16.55,16.3,"weight",0,1,6,230.6,42.2848672695091,"41_1"
"Mastsuzaki",2005,41,"41_1","41_1_6","R","Fischer_rat","M",6,2,"ad_lib",37.4,50.1,12.5,0.63,25,0.85,26.48,16.3,"weight",0,1,6,184.1,42.1217283596008,"41_1"
"Mu",2018,43,"43_1","43_1_1","M","C57Bl6_mouse","M",16,48,"ad_lib",6.7,83.6,9.7,0.33,0.6,0.44,1.37,15.6,"weight",0,NA,16,36.744,3.857491413,"43_1"
"Mu",2018,43,"43_1","43_1_2","M","C57Bl6_mouse","M",16,48,"ad_lib",13,77.4,9.6,0.61,1.11,0.81,2.53,15.8,"weight",0,NA,16,40.654,4.550755432,"43_1"
"Mu",2018,43,"43_1","43_1_3","M","C57Bl6_mouse","M",16,48,"ad_lib",9.7,80.6,9.7,1.4,2.1,1.5,5,15.6,"weight",0,NA,16,44.537,6.2,"43_1"
"Mu",2018,43,"43_1","43_1_4","M","C57Bl6_mouse","M",16,48,"ad_lib",16,74.4,9.6,1.6,2.6,1.9,6.1,15.8,"weight",0,NA,16,42.44,4.910942883,"43_1"
"Muramatsu ",1971,44,"44_1","44_1_1","R","Donryu_rat","M",NA,3,"ad_lib",10.3,78.2,11.5,0.49,0.88,0.64,2.01,16.5,"weight",0,NA,8,131.5,13.29053799,"44_1"
"Muramatsu ",1971,44,"44_1","44_1_2","R","Donryu_rat","M",NA,3,"ad_lib",14.7,74.4,10.9,0.46,0.84,5.51,6.81,17.4,"weight",0,NA,4,105.5,8.754336069,"44_1"
"Muramatsu ",1971,44,"44_1","44_1_3","R","Donryu_rat","M",NA,3,"ad_lib",14.7,74.4,10.9,0.46,5.74,0.61,6.81,17.4,"weight",0,NA,8,127.5,8.039800992,"44_1"
"Muramatsu ",1971,44,"44_1","44_1_4","R","Donryu_rat","M",NA,3,"ad_lib",14.7,74.4,10.9,5.36,0.84,0.61,6.81,17.4,"weight",0,NA,6,111.5,9.035397058,"44_1"
"Muramatsu ",1971,44,"44_2","44_2_1","R","Donryu_rat","M",NA,3,"ad_lib",25.75,62.73,11.51,1.22,2.2,1.61,5.03,16.5,"weight",0,NA,6,175.5,15.7022578,"44_2"
"Muramatsu ",1971,44,"44_2","44_2_2","R","Donryu_rat","M",NA,3,"ad_lib",29.4,59.7,10.9,6.06,2.1,1.53,9.69,17.4,"weight",0,NA,4,172.5,17.36723352,"44_2"
"Muramatsu ",1971,44,"44_2","44_2_3","R","Donryu_rat","M",NA,3,"ad_lib",29.4,59.7,10.9,1.16,2.1,6.43,9.69,17.4,"weight",0,NA,4,178.5,13.91897985,"44_2"
"Nakagawa",1977,45,"45_1","45_1_1","R","unk_rat","F",NA,2,"pair_fed",14.45,65.9,19.64,0.41,0.75,0.55,1.71,17.4,"weight",0,NA,6,112.595,54.33868792,"45_1"
"Nakagawa",1977,45,"45_1","45_1_2","R","unk_rat","F",NA,2,"pair_fed",17.8,63.3,18.9,0.4,10.12,0.52,11.04,18.1,"weight",0,NA,6,94.111,26.63604175,"45_1"
"Nakagawa",1977,45,"45_2","45_2_1","R","unk_rat","F",NA,8.5,"pair_fed",14.45,65.9,19.64,0.41,0.75,0.55,1.71,17.4,"weight",0,NA,6,91.203,17.71860265,"45_2"
"Nakagawa",1977,45,"45_2","45_2_2","R","unk_rat","F",NA,8.5,"pair_fed",17.8,63.3,18.9,0.4,10.12,0.52,11.04,18.1,"weight",0,NA,6,70.493,19.45826354,"45_2"
"Nakagawa",1977,45,"45_3","45_3_1","R","unk_rat","F",NA,3,"pair_fed",14.45,65.9,19.64,0.41,0.75,0.55,1.71,17.4,"weight",0,NA,6,114.451,13.85244112,"45_3"
"Nakagawa",1977,45,"45_3","45_3_2","R","unk_rat","F",NA,3,"pair_fed",17.8,63.3,18.9,0.4,10.12,0.52,11.04,18.1,"weight",0,NA,6,96.975,31.25352212,"45_3"
"Nassl",2011,46,"46_2","46_2_1","M","C57Bl6_mouse",NA,NA,2.571429,"ad_lib",23,66,11,1.01,1.91,1.31,4.23,18,"weight",0,NA,3,36.644,4.020609158,"46_2"
"Nassl",2011,46,"46_2","46_2_2","M","C57Bl6_mouse",NA,NA,2.571429,"ad_lib",48,32,20,2.11,3.98,2.76,8.85,20.3,"weight",0,NA,3,35.755,1.252993216,"46_2"
"Noatsch ",2011,47,"47_1","47_1_1","M","C57Bl6_mouse",NA,NA,14,"ad_lib",21.3,67,11.8,1.1289,3.5358,1.065,5.7297,14.3,"weight",0,NA,10,37.8,2.7,"47_1"
"Noatsch ",2011,47,"47_1","47_1_2","M","C57Bl6_mouse",NA,NA,14,"ad_lib",26,62.2,11.8,1.014,10.192,0.9672,12.1732,14.3,"weight",0,NA,10,36.1,2.7,"47_1"
"Noatsch ",2011,47,"47_1","47_1_3","M","C57Bl6_mouse",NA,NA,14,"ad_lib",53.2,35.1,11.8,2.8728,9.7888,2.4472,15.1088,14.3,"weight",0,NA,10,36.1,3.3,"47_1"
"Norton ",2017,48,"48_1","48_1_1","R","Sprague_Dawley_rat","M",NA,11,"meal_fed",16,54,30,0.4784,1.0848,0.7184,2.2816,18.1,"weight",0,NA,10,392,6.6,"48_1"
"Norton ",2017,48,"48_1","48_1_2","R","Sprague_Dawley_rat","M",NA,11,"meal_fed",16,54,30,0.768,1.264,0.7456,2.7776,18.1,"weight",0,NA,10,368,7.8,"48_1"
"Norton ",2017,48,"48_1","48_1_3","R","Sprague_Dawley_rat","M",NA,11,"meal_fed",16,54,30,0.816,1.36,1.056,3.232,18.1,"weight",0,NA,10,385,7.2,"48_1"
"Norton ",2017,48,"48_1","48_1_4","R","Sprague_Dawley_rat","M",NA,11,"meal_fed",16,54,30,0.992,1.744,0.96,3.696,18.1,"weight",0,NA,10,385,2.4,"48_1"
"Ohguri ",1980,49,"49_1","49_1_1","R","Donryu_rat","F",NA,4,"ad_lib",8.38,70.8,20.8,0.297,0.65,0.418,1.365,18.25,"weight",0,NA,10,81.9,4.88,"49_1"
"Ohguri ",1980,49,"49_1","49_1_2","R","Donryu_rat","F",NA,4,"ad_lib",11.67,68.25,20.07,0.286,4.217,0.4,4.903,18.9,"weight",0,NA,10,84.8,6.31,"49_1"
"Ohguri ",1980,49,"49_2","49_2_1","R","Donryu_rat","F",NA,4,"ad_lib",8.38,70.8,20.8,0.297,0.65,0.418,1.365,18.25,"weight",0,NA,10,92.15,4.7,"49_2"
"Ohguri ",1980,49,"49_2","49_2_2","R","Donryu_rat","F",NA,4,"ad_lib",11.67,68.25,20.07,0.286,4.217,0.4,4.903,18.9,"weight",0,NA,10,92.9,7.84,"49_2"
"Ohguri ",1980,49,"49_3","49_3_1","R","Donryu_rat","F",NA,3,"ad_lib",8.38,70.8,20.8,0.297,0.65,0.418,1.365,18.25,"weight",0,NA,10,57.2,4.13,"49_3"
"Ohguri ",1980,49,"49_3","49_3_2","R","Donryu_rat","F",NA,3,"ad_lib",11.67,68.25,20.07,0.286,4.217,0.4,4.903,18.9,"weight",0,NA,10,55.9,6.62,"49_3"
"Ohguri ",1980,49,"49_4","49_4_1","R","Donryu_rat","F",NA,3,"ad_lib",8.38,70.8,20.8,0.297,0.65,0.418,1.365,18.25,"weight",0,NA,6,114.75,4.71,"49_4"
"Ohguri ",1980,49,"49_4","49_4_2","R","Donryu_rat","F",NA,3,"ad_lib",12.46,67.6,19.9,0.28,5.07,0.4,5.75,19.1,"weight",0,NA,6,108.83,9.52,"49_4"
"Ohguri ",1980,49,"49_5","49_5_1","R","Donryu_rat","F",NA,12,"ad_lib",8.38,70.8,20.8,0.297,0.65,0.418,1.365,18.25,"weight",0,NA,6,213.63,11.89,"49_5"
"Ohguri ",1980,49,"49_5","49_5_2","R","Donryu_rat","F",NA,12,"ad_lib",12.46,67.6,19.9,0.28,5.07,0.4,5.75,19.1,"weight",0,NA,6,189.38,19.18,"49_5"
"Oku",1991,50,"50_1","50_1_1","R","Wistar_rat","M",NA,2,"ad_lib",9.4,69.6,21,0.44,0.8,0.59,1.83,18.1,"weight",0,NA,5,264.4,15.2,"50_1"
"Oku",1991,50,"50_1","50_1_2","R","Wistar_rat","M",NA,2,"ad_lib",18.8,60.18,21.02,0.89,1.61,1.18,3.68,18.1,"weight",0,NA,5,280.8,7.8,"50_1"
"Oku",1991,50,"50_1","50_1_3","R","Wistar_rat","M",NA,2,"ad_lib",37.6,41.37,21.02,1.77,3.21,2.35,7.33,18.1,"weight",0,NA,5,294,15.4,"50_1"
"Oku",1991,50,"50_2","50_2_1","R","Wistar_rat","M",NA,2,"ad_lib",18.8,60.18,21.02,0.89,1.61,1.18,3.68,18.1,"weight",0,NA,5,270.8,10.8,"50_2"
"Oku",1991,50,"50_2","50_2_2","R","Wistar_rat","M",NA,2,"ad_lib",21.03,58.5,20.44,3.6,1.5,1.14,6.24,18.6,"weight",0,NA,5,275.6,13.2,"50_2"
"Oku",1991,50,"50_2","50_2_3","R","Wistar_rat","M",NA,2,"ad_lib",21.03,58.5,20.44,0.86,1.5,3.88,6.24,18.6,"weight",0,NA,5,266.4,14.8,"50_2"
"Oku",1991,50,"50_2","50_2_4","R","Wistar_rat","M",NA,2,"ad_lib",21.03,58.5,20.44,0.86,4.24,1.14,6.24,18.6,"weight",0,NA,5,273.2,6.2,"50_2"
"Ramadan ",2009,51,"51_1","51_1_1","R","Sprague_Dawley_rat","M",NA,1.428571,"ad_lib",20.16,58.16,21.67,0.91,1.6,1.2,3.71,17.5,"weight",0,NA,6,307.97,11.04617581,"51_1"
"Ramadan ",2009,51,"51_1","51_1_2","R","Sprague_Dawley_rat","M",NA,1.428571,"ad_lib",23.84,55.48,20.66,5.52,1.6,1.2,8.32,18.3,"weight",0,NA,6,313.97,18.00034722,"51_1"
"Ramadan ",2009,51,"51_1","51_1_3","R","Sprague_Dawley_rat","M",NA,1.428571,"ad_lib",23.84,55.48,20.66,0.91,1.6,5.82,8.33,18.3,"weight",0,NA,6,319.8,23.25510697,"51_1"
"Ramadan ",2009,51,"51_1","51_1_4","R","Sprague_Dawley_rat","M",NA,1.428571,"ad_lib",23.84,55.48,20.66,0.91,6.22,1.2,8.33,18.3,"weight",0,NA,6,300.66,25.26756815,"51_1"
"Yoshimura",2015,52,"52_1","52_1_1","R","Sprague_Dawley_rat","M",10,1,"ad_lib",6.14,78.1,15.78,0.57,1.04,0.76,2.37,16.9,"weight",0,NA,6,352.1,12.6,"52_1"
"Yoshimura",2015,52,"52_1","52_1_2","R","Sprague_Dawley_rat","M",10,1,"ad_lib",12.28,71.9,15.78,0.29,2.52,0.38,3.19,16.9,"weight",0,NA,6,345.2,8.2,"52_1"
"Yoshimura",2015,52,"52_1","52_1_3","R","Sprague_Dawley_rat","M",10,1,"ad_lib",8.14,76.1,15.78,0.57,3.04,0.76,4.37,16.9,"weight",0,NA,6,343.1,25.2,"52_1"
"Yoshimura",2015,52,"52_1","52_1_4","R","Sprague_Dawley_rat","M",10,1,"ad_lib",14.28,69.9,15.78,0.29,4.52,0.38,5.19,16.9,"weight",0,NA,6,355,16.3,"52_1"
"Yoshimura",2015,52,"52_1","52_1_5","R","Sprague_Dawley_rat","M",10,1,"ad_lib",10.14,74.04,15.78,0.57,5.07,0.76,6.4,16.9,"weight",0,NA,6,326.7,10.2,"52_1"
"Yoshimura",2015,52,"52_1","52_1_6","R","Sprague_Dawley_rat","M",10,1,"ad_lib",16.28,67.89,15.78,1.9,3.45,2.52,7.87,16.9,"weight",0,NA,6,360.2,10.7,"52_1"
"Yoshimura",2015,52,"52_1","52_1_7","R","Sprague_Dawley_rat","M",10,1,"ad_lib",41,43.27,15.78,0.29,8.59,0.38,9.26,16.9,"weight",0,NA,6,358.4,3.4,"52_1"
"Yoshimura",2015,52,"52_1","52_1_8","R","Sprague_Dawley_rat","M",10,1,"ad_lib",14.29,70.007,15.78,1.9,5.45,2.52,9.87,16.9,"weight",0,NA,6,290.9,18.5,"52_1"
"Yoshimura",2015,52,"52_1","52_1_9","R","Sprague_Dawley_rat","M",10,1,"ad_lib",42.94,41.25,15.78,0.57,9.11,0.76,10.44,16.9,"weight",0,NA,6,345.7,13.7,"52_1"
"Yoshimura",2015,52,"52_1","52_1_10","R","Sprague_Dawley_rat","M",10,1,"ad_lib",20.35,63.86,15.78,1.9,7.45,2.52,11.87,16.9,"weight",0,NA,6,347.8,7.3,"52_1"
"Yoshimura",2015,52,"52_1","52_1_11","R","Sprague_Dawley_rat","M",10,1,"ad_lib",44.9,39.23,15.78,1.9,11.55,2.52,15.97,16.9,"weight",0,NA,6,345.4,11.8,"52_1"
"Yoshimura",2015,52,"52_1","52_1_12","R","Sprague_Dawley_rat","M",10,1,"ad_lib",48.98,35.2,15.78,1.9,11.55,2.52,15.97,16.9,"weight",0,NA,6,352,20.7,"52_1"
"Yuan",2015,53,"53_1","53_1_1","R","Sprague_Dawley_rat","M",6,16,"ad_lib",18.4,60.3,21.3,0.87,1.58,1.15,3.6,21.3,"weight",0,NA,12,560.75,45.37,"53_1"
"Yuan",2015,53,"53_1","53_1_2","R","Sprague_Dawley_rat","M",6,16,"ad_lib",19.476,19.9,60.6,0.84,2.726,1.12,4.686,21.3,"weight",0,NA,12,528.62,39.96,"53_1"
"Yuan",2015,53,"53_1","53_1_3","R","Sprague_Dawley_rat","M",6,16,"ad_lib",20.46,19.7,59.88,0.84,3.88,1.12,5.84,21.3,"weight",0,NA,12,533.44,33.1,"53_1"
"Yuan",2015,53,"53_1","53_1_4","R","Sprague_Dawley_rat","M",6,16,"ad_lib",21.35,19.47,59.18,0.84,5.02,1.12,6.98,21.3,"weight",0,NA,12,556.08,49.22,"53_1"
"Toneto",2016,54,"54_1","54_1_1","R","Wistar_rat","M",12,3,"ad_lib",20.5,63.65,15.8,0.95,1.73,1.26,3.94,16.8,"weight",0,NA,5,454.6,20.2,"54_1"
"Toneto",2016,54,"54_1","54_1_2","R","Wistar_rat","M",12,3,"ad_lib",23.6,60.54,15.85,0.95,4.77,1.26,6.98,16.8,"weight",0,NA,5,476.2,21.8,"54_1"
"Torres Leal",2011,55,"55_1","55_1_1","R","Sprague_Dawley_rat","M",32,6,"ad_lib",14.74,75.85,9.41,0.7,1.26,0.92,2.88,16.15,"weight",0,NA,7,543.717,49.35721832,"55_1"
"Torres Leal",2011,55,"55_1","55_1_2","R","Sprague_Dawley_rat","M",32,6,"ad_lib",19.96,70.59,9.4,0.7,6.52,0.92,8.14,16.15,"weight",0,NA,8,523.632,50.80107092,"55_1"
"Vianna",2012,56,"56_1","56_1_1","R","Sprague_Dawley_rat","M",24,40,"ad_lib",17.97,72.63,9.4,0.69,1.26,0.92,2.87,16.1,"weight",0,NA,17,806.6,70.8,"56_1"
"Vianna",2012,56,"56_1","56_1_2","R","Sprague_Dawley_rat","M",24,40,"ad_lib",17.96,72.63,9.4,0.69,4.34,0.92,5.95,16.1,"weight",0,NA,14,748.6,82.56712421,"56_1"
"Shimomura",2000,57,"57_1","57_1_1","R","Sprague_Dawley_rat","M",8,4,"ad_lib",21.09,67.31,11.61,0.98,1.78,1.3,4.06,16.4,"weight",0,NA,6,394,22.36067977,"57_1"
"Shimomura",2000,57,"57_1","57_1_2","R","Sprague_Dawley_rat","M",8,4,"ad_lib",23.16,62.37,11.61,2.28,3.88,2.86,9.02,16.4,"weight",0,NA,6,394,15.65247584,"57_1"
"Fu",2015,58,"58_1","58_1_1","M","C57Bl6_mouse","M",13,6,"ad_lib",20.2,19.7,60.1,0.94,1.71,1.25,3.9,17.1,"weight",0,NA,10,43.481,5.271,"58_1"
"Fu",2015,58,"58_1","58_1_2","M","C57Bl6_mouse","M",13,6,"ad_lib",21.66,19.33,59,0.93,3.51,1.24,5.68,17.4,"weight",0,NA,10,43.73,2.601,"58_1"
"Li",2013,60,"60_1","60_1_1","M","C57Bl6_mouse","M",NA,24,"ad_lib",21.8,69.9,8.4,1.03,1.6,1.36,3.99,16,"weight",0,NA,8,584.956,NA,"60_1"
"Li",2013,60,"60_1","60_1_2","M","C57Bl6_mouse","M",NA,24,"ad_lib",15.03,31.38,53.59,0.71,1.29,0.94,2.94,22.1,"weight",0,NA,8,643.43,NA,"60_1"
"Li",2013,60,"60_1","60_1_3","M","C57Bl6_mouse","M",NA,24,"ad_lib",23,68.8,8.2,1.03,3.16,1.36,5.55,16.3,"weight",0,NA,8,591.828,NA,"60_1"
"Li",2013,60,"60_1","60_1_4","M","C57Bl6_mouse","M",NA,24,"ad_lib",16,31,52.98,0.71,2.43,0.94,4.08,22.3,"weight",0,NA,8,700.685,NA,"60_1"
"Li",2013,60,"60_1","60_1_5","M","C57Bl6_mouse","M",NA,24,"ad_lib",24.18,67.78,8.05,1.03,4.69,1.36,7.08,16.5,"weight",0,NA,8,579.994,NA,"60_1"
"Li",2013,60,"60_1","60_1_6","M","C57Bl6_mouse","M",NA,24,"ad_lib",16.95,30.67,52.38,0.71,3.55,0.94,5.2,22.6,"weight",0,NA,8,683.292,NA,"60_1"
"Li",2013,60,"60_1","60_1_7","M","C57Bl6_mouse","M",NA,24,"ad_lib",17.88,30.32,51.79,0.71,4.64,0.94,6.29,22.8,"weight",0,NA,8,681.909,NA,"60_1"
"Li",2013,60,"60_1","60_1_8","M","C57Bl6_mouse","M",NA,24,"ad_lib",25.33,66.75,7.92,1.03,6.16,1.36,8.55,16.8,"weight",0,NA,8,572.108,NA,"60_1"
"Laeger ",2014,61,"61_1","61_1_1","R","Sprague_Dawley_rat","M",8,1,"ad_lib",9,69,22,0.42,0.76,0.56,1.74,17.2,"weight",0,NA,8,199.6,9.260129589,"61_1"
"Laeger ",2014,61,"61_1","61_1_2","R","Sprague_Dawley_rat","M",8,1,"ad_lib",18.1,60.1,22.1,0.85,1.54,1.13,3.52,17.2,"weight",0,NA,8,209.3,10.58300524,"61_1"
"Tanaka ",1988,62,"62_1","62_1_1","R","Wistar_rat","M",NA,1.428571,"ad_lib",5.37,72.8,21.8,0.3,0.468,0.349,1.117,17.4,"weight",0,NA,8,117,13.22875656,"62_1"
"Tanaka ",1988,62,"62_1","62_1_2","R","Wistar_rat","M",NA,1.428571,"ad_lib",10.84,21.84,67.3,0.6,0.94,0.7,2.24,17.4,"weight",0,NA,8,152,7.937253933,"62_1"
"Tanaka ",1988,62,"62_1","62_1_3","R","Wistar_rat","M",NA,1.428571,"ad_lib",16.22,21.84,61.94,0.91,1.4,1.05,3.36,17.4,"weight",0,NA,8,157,13.22875656,"62_1"
"Tanaka ",1988,62,"62_1","62_1_4","R","Wistar_rat","M",NA,1.428571,"ad_lib",32.4,21.8,45.7,1.8,2.82,2.1,6.72,17.4,"weight",0,NA,8,147,10.58300524,"62_1"
"Tanaka ",1975,63,"63_1","63_1_1","R","Wistar_rat","M",NA,1.428571,"ad_lib",5.37,72.8,21.8,0.3,0.468,0.349,1.117,17.4,"weight",0,NA,9,91.091,NA,"63_1"
"Tanaka ",1975,63,"63_1","63_1_2","R","Wistar_rat","M",NA,1.428571,"ad_lib",10.84,21.84,67.3,0.6,0.94,0.7,2.24,17.4,"weight",0,NA,9,127.29,NA,"63_1"
"Tanaka ",1975,63,"63_1","63_1_3","R","Wistar_rat","M",NA,1.428571,"ad_lib",16.22,21.84,61.94,0.91,1.4,1.05,3.36,17.4,"weight",0,NA,9,121.69,NA,"63_1"
"Tanaka ",1975,63,"63_1","63_1_4","R","Wistar_rat","M",NA,1.428571,"ad_lib",32.4,21.8,45.7,1.8,2.82,2.1,6.72,17.4,"weight",0,NA,9,129.7,NA,"63_1"
"May",1991,64,"64_1","64_1_1","R","Sprague_Dawley_rat","M",NA,0.857143,"gavage",9.26,79.62,11.12,0.42,0.77,0.56,1.75,17.1,"weight",0,NA,18,189,12.36931688,"64_1"
"May",1991,64,"64_1","64_1_2","R","Sprague_Dawley_rat","M",NA,0.857143,"gavage",19.21,69.67,11.12,0.42,10.72,0.56,11.7,17.1,"weight",0,NA,18,184,8.246211251,"64_1"
"May",1991,64,"64_1","64_1_3","R","Sprague_Dawley_rat","M",NA,0.857143,"gavage",24.18,64.69,11.12,3,10.72,2.95,16.67,17.1,"weight",0,NA,19,183,8.485281374,"64_1"
"May",1991,64,"64_2","64_2_1","R","Sprague_Dawley_rat","M",NA,1.857143,"gavage",9.26,79.62,11.12,0.42,0.77,0.56,1.75,17.1,"weight",0,NA,5,193,6,"64_2"
"May",1991,64,"64_2","64_2_2","R","Sprague_Dawley_rat","M",NA,1.857143,"gavage",19.21,69.67,11.12,0.42,10.72,0.56,11.7,17.1,"weight",0,NA,5,180,4,"64_2"
"May",1991,64,"64_2","64_2_3","R","Sprague_Dawley_rat","M",NA,1.857143,"gavage",24.18,64.69,11.12,3,10.72,2.95,16.67,17.1,"weight",0,NA,5,180,6,"64_2"
"May",1991,64,"64_3","64_3_1","R","Sprague_Dawley_rat","M",NA,0.857143,"gavage",9.26,79.62,11.12,0.42,0.77,0.56,1.75,17.1,"weight",0,NA,5,208,4,"64_3"
"May",1991,64,"64_3","64_3_2","R","Sprague_Dawley_rat","M",NA,0.857143,"gavage",12.98,75.87,11.16,0.42,4.76,0.56,5.74,17.1,"weight",0,NA,5,216,6,"64_3"
"May",1991,64,"64_3","64_3_3","R","Sprague_Dawley_rat","M",NA,0.857143,"gavage",13.29,75.55,11.15,0.58,4.76,0.72,6.06,17.1,"weight",0,NA,5,218,10,"64_3"
"Weisdorf ",1991,65,"65_1","65_1_1","R","Sprague_Dawley_rat","B",3,3,"pair_fed",20.49,58.1,21.41,0.96,1.68,1.2,3.84,17.7,"weight",0,NA,11,127,12,"65_1"
"Weisdorf ",1991,65,"65_1","65_1_2","R","Sprague_Dawley_rat","B",3,3,"pair_fed",20.49,21.41,58.1,1.44,3.35,2.39,7.18,17.7,"weight",0,NA,11,125,14,"65_1"
"Yamamoto ",1987,66,"66_1","66_1_1","R","Wistar_rat","M",4,2,"ad_lib",13.75,75.1,11.17,0.52,0.86,0.66,2.04,17,"weight",0,1,4,152.4,18.5599030171701,"66_1"
"Yamamoto ",1987,66,"66_1","66_1_2","R","Wistar_rat","M",4,2,"ad_lib",14.72,74.11,11.17,0.52,0.86,1.63,3.01,17,"weight",0,1,4,146.5,18.1678287090103,"66_1"
"Yamamoto ",1987,66,"66_1","66_1_3","R","Wistar_rat","M",4,2,"ad_lib",15.72,73.11,11.17,0.52,0.86,2.63,4.01,17,"weight",0,1,4,140.8,17.726533784147,"66_1"
"Yamamoto ",1987,66,"66_1","66_1_4","R","Wistar_rat","M",4,2,"ad_lib",16.72,72.11,11.17,0.52,0.86,3.63,5.01,17,"weight",0,1,4,135,17.3847634439116,"66_1"
"Yamamoto ",1987,66,"66_2","66_2_1","R","Wistar_rat","M",4,2,"ad_lib",13.75,75.08,11.17,0.52,0.86,0.66,2.04,17,"weight",0,1,4,143.4,17.2531156606795,"66_2"
"Yamamoto ",1987,66,"66_2","66_2_2","R","Wistar_rat","M",4,2,"ad_lib",14.75,74.1,11.17,0.52,1.86,0.66,3.04,17,"weight",0,1,4,145.2,17.6782352059851,"66_2"
"Yamamoto ",1987,66,"66_2","66_2_3","R","Wistar_rat","M",4,2,"ad_lib",15.74,73.08,11.17,0.52,2.86,0.66,4.04,17,"weight",0,1,4,145.5,19.3201966863148,"66_2"
"Yamamoto ",1987,66,"66_2","66_2_4","R","Wistar_rat","M",4,2,"ad_lib",16.75,72.08,11.16,0.52,3.86,0.66,5.04,17,"weight",0,1,4,143.4,17.4605269106275,"66_2"
"Yamamoto ",1987,66,"66_2","66_2_5","R","Wistar_rat","M",4,2,"ad_lib",18.75,70.09,11.18,0.52,5.86,0.67,7.05,17,"weight",0,1,4,139.6,18.7016042092401,"66_2"
"Yamamoto ",1987,66,"66_3","66_3_1","R","Wistar_rat","M",4,2,"ad_lib",13.75,75.08,11.17,0.52,0.86,0.66,2.04,17,"weight",0,1,4,145.1,17.7763888347169,"66_3"
"Yamamoto ",1987,66,"66_3","66_3_2","R","Wistar_rat","M",4,2,"ad_lib",14.7,74.13,11.17,1.47,0.86,0.66,2.99,17,"weight",0,1,4,136.9,17.0431804543423,"66_3"
"Yamamoto ",1987,66,"66_3","66_3_3","R","Wistar_rat","M",4,2,"ad_lib",15.7,73.13,11.17,2.47,0.86,0.66,3.99,17,"weight",0,1,4,137.6,17.1973835218665,"66_3"
"Yamamoto ",1987,66,"66_3","66_3_4","R","Wistar_rat","M",4,2,"ad_lib",16.7,72.13,11.17,3.48,0.86,0.67,5.01,17,"weight",0,1,4,138.2,17.3155999029053,"66_3"
"Nakazato ",2006,67,"67_1","67_1_1","R","Wistar_rat","M",4,3,"pair_fed",15.74,74.82,9.44,0.74,1.34,0.98,3.06,15.9,"weight",0,NA,8,222.77,8.79,"67_1"
"Nakazato ",2006,67,"67_1","67_1_2","R","Wistar_rat","M",4,3,"pair_fed",26.23,64.32,9.44,1.24,2.24,1.64,5.12,15.9,"weight",0,NA,8,220.85,10.96,"67_1"
"Nakazato ",2006,67,"67_1","67_1_3","R","Wistar_rat","M",4,3,"pair_fed",36.73,53.83,9.44,1.74,3.15,2.3,7.19,15.9,"weight",0,NA,8,207.69,22.92,"67_1"
"Sanahuja",1965,68,"68_1","68_1_1","R","Wistar_rat","M",NA,2,"ad_lib",8.53,80.1,11.37,0.35,0.61,0.46,1.42,16.7,"weight",0,NA,6,91.8,4.649655901,"68_1"
"Sanahuja",1965,68,"68_1","68_1_2","R","Wistar_rat","M",NA,2,"ad_lib",12.89,75.64,11.46,0.53,0.93,0.7,2.16,16.7,"weight",0,NA,6,114,5.510716832,"68_1"
"Sanahuja",1965,68,"68_1","68_1_3","R","Wistar_rat","M",NA,2,"ad_lib",11.68,76.94,11.37,0.75,0.92,0.87,2.54,16.7,"weight",0,NA,6,74.5,4.86153268,"68_1"
"Sanahuja",1965,68,"68_1","68_1_4","R","Wistar_rat","M",NA,2,"ad_lib",16.07,72.46,11.46,0.94,1.24,1.11,3.29,16.7,"weight",0,NA,6,103.6,5.517525623,"68_1"
"Scharrer ",1970,69,"69_1","69_1_1","R","Charles_River_rat","F",NA,1.714286,"ad_lib",6.29,86.9,6.8,0.29,0.52,0.38,1.19,16.7,"weight",0,NA,10,321,29.7,"69_1"
"Scharrer ",1970,69,"69_1","69_1_2","R","Charles_River_rat","F",NA,1.714286,"ad_lib",12.39,80.8,6.8,0.29,6.62,0.38,7.29,16.7,"weight",0,NA,10,283,40.8,"69_1"
